1,13
2,9
3,13
4,23
5,5
6,5
7,7
8,15
9,9
10,9
11,9
12,11
13,11
14,15
15,11
16,13
17,11
18,13
19,11
20,15
21,17
22,7
23,15
24,11
25,11
26,9
27,5
28,7
29,5
30,11
31,13
32,15
33,7
34,7
35,7
36,5
37,7
28,7
39,7
40,7
41,9
42,9
43,5
44,9
45,7
46,7
47,7
48,5
49,5
50,7
51,7
52,13
53,21
54,5
55,7
85,15
