WA23673,?
WA4CZ10510,T4
WA4CZ10512,T15
WA4CZ10521,T35
WA4CZ10513,T38
WA4CZ10514,T44
WA4CZ10515,T48
WA4CZ10519,T51
WA20804,K417
WA10MS11135,K419
WA22934,K381
WA4CZ15462,T361
WA4CZ15463,T375
WA22306,?
WA4CZ15092,T102
WA4CZ15094,?
WA4CZ15103,?
WA22003,K360
WA10MS11137,?
WA1GS152270,K368
WA4CZ15580,K370
WA4CZ16903,K387
WA4CZ15127,?
WA4CZ15128,?
WA4CZ15129,T168
WA4CZ15143,T209
WA4CZ15144,T211
WA4CZ15162,T276
WA4CZ15244,K428
WA4CZ15177,K425
WA4CZ15185,T504
WA4CZ15191,K435
WA10MS11139,K424
WA10MS11180,?
WA4CZ15218,T585
WA25655,K661
WA4CZ15228,K440
WA4CZ15230,T3081
WA4CZ15240,K442
WA25358,K450
WA4CZ15238,K445
WA10MS11138,K442
WA4CZ15247,T500
WA4CZ15249,T666
WA4CZ15255,T660
WA4CZ15256,T667
WA4CZ15259,T719
WA4CZ15261,T716
WA4CZ15263,T717
WA4CZ15265,T718?
WA4CZ15267,T721
WA4CZ15269,T662
WA4CZ15271,T752
WA4CZ15275,T80
WA4CZ15277,K483?
WA4CZ15280,T773
WA25378,K469
WA4CZ15283,K473
WA4CZ15300,K468
WA25455,K541
WA25362,K454
WA25370,K461
WA4CZ15377,T1049
WA4CZ15379,T1052
WA4CZ15375,T1053
WA4CZ15381,T1058
WA4CZ15393,T1072
WA4CZ15395,T1096
WA4CZ15397,T358
WA19739,T1067
WA4CZ15398,T1068
WA4CZ15400,T1106
WA4CZ15402,T1112
WA4CZ15403,T1067?
WA4CZ15407,T2694
WA4CZ15446,T3838
WA4CZ15456,T1323
WA25390,K479
WA4CZ15459,T1327
WA25393,K482
WA25398,K487
WA25401,K489
WA4CZ15474,T958
WA4CZ15483,?
WA25400,K17
WA4CZ15485,K493
WA25515,K598
WA4CZ15487,?
WA4CZ15488,K542
WA25411,K498
WA4CZ15490,K744
WA4CZ15491,T1504
WA25510,K593
WA25502,K585
WA25470,K553
WA25471,K554
WA25474,K557
WA25438,K141
WA25437,K140
WA4CZ15563,K2540
WA22925,T2543
WA4CZ15579,T2859
WA19716,T3131
WA25402,K490
WA4CZ15640,K10
WA4CZ15639,K13
WA24516,K20?
WA4CZ15641,K9
WA23840,?
WA4CZ15642,T3157
WA4CZ15643,K24
WA4CZ15645,K16
WA22339,K529
WA23226,T3169
WA4CZ16739,T3171
WA1GS136632,T3172
WA4CZ16740,T3173
WA4CZ16741,T3179
WA4CZ16742,T3917
WA4CZ16743,T3185
WA4CZ16744,T3189
WA4CZ16746,T3193
WA00EGS1017855,T3196
WA4CZ16748,T3200
WA19458,T3206
WA10MS11428,T3170
WA19459,T3191
WA19740,T3216
WA4CZ16750,T3226
WA21920,T3229
WA4CZ16752,T3235
WA4CZ16754,T3240
WA4CZ16757,T3915
WA22293,T3548
WA4CZ16761,T3267
WA4CZ16764,T3275
WA4CZ16765,T3281
WA4CZ16766,T3288
WA4CZ16768,K106
WA4CZ16769,K279
WA4CZ16771,K280
WA4CZ16773,K281
WA4CZ16774,T3325
WA4CZ16775,K323
WA4CZ16777,K109
WA4CZ16779,K857
WA4CZ16782,K175
WA4CZ16783,K211
WA4CZ16786,T3333
WA4CZ16788,K142
WA4CZ16789,K143
WA4CZ16790,K122
WA1GS107864,?
WA4CZ16793,K284
WA10MS11182,?
WA4CZ16796,K1095
WA4CZ16799,K113
WA4CZ16801,K107
WA1GS1563,T3363
WA22208,T3359
WA4CZ16802,T3360
WA4CZ16803,T3361
WA4CZ16808,T3376
WA4CZ16809,T3384
WA4CZ16810,T3387
WA23639,T3388
WA4CZ16811,T3395
WA4CZ16813,T3394
WA4CZ16814,T3211
WA4CZ16812,T3398
WA4CZ1037,T3400
WA22931,T3419
WA19720,T3427
WA4CZ15380,K326
WA4CZ16816,T3440
WA4CZ16817,K2
WA4CZ16825,K4
WA4CZ16824,K1
WA4CZ16826,K3
WA4CZ16827,K6
WA4CZ16829,T3455
WA2GS1034,T3462
WA4CZ16832,T3472
WA4CZ16835,T3474
WA4CZ16836,T3479
WA4CZ16838,T3488
WA4CZ16841,T3502
WA22950,T3520
WA4CZ16844,T3521
WA4CZ16846,T3540
WA1GS9119,T3542
WA00EGS1017687,T3551
WA19721,T3557
WA4CZ16851,T3549
WA4CZ16852,T3550
WA4CZ16853,T3556
WA00EGS1017698,T3555
WA4CZ16856,T3588
WA4CZ16859,T3601
WA14290,T3606
WA26874,T3617
WA4CZ16867,T3625
WA4CZ16869,T3628
WA4CZ16868,T3630
WA19723,T3632
WA00EGS1016641,T3638
WA4CZ16875,T3644
WA4CZ16876,?
WA4CZ16892,T3684
WA4CZ16891,T3750
WA24169,?
WA4CZ16902,T3772
WA5424,?
WA17653,T3640
